,ID,SMILES,IC50 (uM)
766,145966533,COC1=CC=C(C=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NS(=O)(=O)C4=CC=CC(=C4)C(=O)NO,>20
767,145966861,C1=CC=C(C=C1)[C@@H](C(=O)NC2=CC=CC=C2)NS(=O)(=O)C3=CC=CC(=C3)C(=O)NO,>20
768,145967313,C1=CC=C(C=C1)[C@@H](C(=O)NC2=CC=C(C=C2)Cl)NS(=O)(=O)C3=CC=CC(=C3)C(=O)NO,>20
769,141522811,C1=CC=C(C=C1)CNS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,>20
770,145969144,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NC3=CC=C(C=C3)Cl)NS(=O)(=O)C4=CC=CC(=C4)C(=O)NO,>20
771,145970091,CC(C)[C@@H](C(=O)NC1=CC=CC=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,>20
772,145970292,C1=CC=C(C=C1)CCNS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,>20
773,145973218,C1=CC=C(C=C1)[C@@H](C(=O)NC2=CC=C(C=C2)F)NS(=O)(=O)C3=CC=CC(=C3)C(=O)NO,>20
774,145973530,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NC3=CC=C(C=C3)F)NS(=O)(=O)C4=CC=CC(=C4)C(=O)NO,>20
775,145973656,C1=CC=C(C=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NS(=O)(=O)C4=CC=CC(=C4)C(=O)NO,>20
776,145975187,C1=CC=C(C=C1)NC(=O)CNS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,>20
777,145976000,C1=CC=C(C=C1)CNC(=O)[C@H](C2=CC=CC=C2)NS(=O)(=O)C3=CC=CC(=C3)C(=O)NO,>20
778,145978533,COC1=CC=C(C=C1)NC(=O)[C@H](C2=CC=CC=C2)NS(=O)(=O)C3=CC=CC(=C3)C(=O)NO,>20
779,11637884,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,>20
780,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.214
781,145951170,COC1=C(C(=C2C(=C1)C=CN2CCCCOC3=CC=CC(=C3)NC(=O)CCCCCCC(=O)NO)OC)OC,0.9996
782,145959866,COC1=CC2=C(C=C1)N(C=C2)CCOC3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO,0.0331
783,71722010,COC1=C(C(=C2C(=C1)C=CN2CCOC3=CC=CC(=C3)NC(=O)CCCCCCC(=O)NO)OC)OC,0.1112
784,145977717,COC1=C(C=C2C(=C1)C=CN2CCOC3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)OC,0.0166
785,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.18
786,145977632,C1=CC(=CC=C1NC(=O)CCCCCCC(=O)NO)N(CCCl)CCCl,0.24
787,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.22
788,145965019,C1=CC=C(C=C1)CNC(=O)[C@H](CC2=CNC3=CC=CC=C32)NS(=O)(=O)C4=CC=CC(=C4)C(=O)NO,>100
789,145966296,C[C@@H](C(=O)NC1=CC=CC=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,>100
790,145966861,C1=CC=C(C=C1)[C@@H](C(=O)NC2=CC=CC=C2)NS(=O)(=O)C3=CC=CC(=C3)C(=O)NO,>100
791,141522811,C1=CC=C(C=C1)CNS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,47.1
792,145970091,CC(C)[C@@H](C(=O)NC1=CC=CC=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,>100
793,145970292,C1=CC=C(C=C1)CCNS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,11.2
794,145973656,C1=CC=C(C=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NS(=O)(=O)C4=CC=CC(=C4)C(=O)NO,70.4
795,145975187,C1=CC=C(C=C1)NC(=O)CNS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,>100
796,145976000,C1=CC=C(C=C1)CNC(=O)[C@H](C2=CC=CC=C2)NS(=O)(=O)C3=CC=CC(=C3)C(=O)NO,>100
797,11637884,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NO,14.5
798,142489335,CC[C@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,0.63
799,139325820,CC(C)[C@H](C1=CC=CC=C1)C(=O)NC2=NC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,8.4
800,142489337,CC(C)(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,>10
801,142489328,CC[C@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,1.2
802,142489322,C1=CC=C(C=C1)CCC(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,1.1
803,145952295,C1C(C1C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N)C4=CC=CC=C4,4.9
804,142489330,C1=CC=C(C=C1)CCC(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,7.8
805,142489312,C[C@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,2.8
806,142489319,C1=CC(=CC=C1CC(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N)F,3
807,137353182,C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,3.2
808,145955015,CC[C@@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,4.2
809,142489342,C[C@@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,2
810,142489323,C1=CC=C(C=C1)CC(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,2
811,142489316,C1=CC(=CC=C1CC(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N)F,2.7
812,142489314,CC(C)[C@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,1.8
813,137353123,CC(C)[C@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,1.1
814,142489344,C[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,3.4
815,142489324,CC(C)[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,0
816,137353146,C[C@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,3
817,137353141,C1=CC(=CC=C1CC(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N)C(F)(F)F,1.3
818,145958925,C1C(C1C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N)C4=CC=CC=C4,>10
819,139325532,C1[C@@H]([C@@H]1C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N)C4=CC=CC=C4,2.1
820,142489318,CC(C)[C@@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,2.5
821,142489313,CC[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,4.8
822,145974558,C1=CC(=CC=C1CC(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N)C(F)(F)F,>10
823,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.0916
824,49850262,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=C(C=C4)C(=O)NO,>30
825,145953085,C1COCCN1C2=C3C=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC5=CC=C(C=C5)C(=O)NO,>100
826,122376192,C1COCCN1C2=C3C=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC(=O)NO,0.0256
827,145973368,C1COCCN1C2=C3C=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC5=CC=C(C=C5)C(=O)NO,0.0988
828,145958641,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NO,1.704
829,145959360,CS(=O)(=O)NC1=CC=C(C=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCC(CC4)C(=O)NCCCCCCCC(=O)NO,0.132
830,145971681,CS(=O)(=O)NC1=CC=C(C=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCC(CC4)C(=O)NC5=CC=C(C=C5)/C=C/C(=O)NO,7.472
831,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.13
832,4261,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,1.8
833,10113978,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,0
834,138393067,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,4.6
835,141504707,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCC(=O)NC5=CC=CC=C5N,>20
836,145964935,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)C(=O)NCCCCCC(=O)NO,0.82
837,141504728,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=CC(=C4)C(=O)NC5=CC=CC=C5N,21.3
838,145966712,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCCCC(=O)NO,0.0033
839,145966738,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCCCCC(=O)NO,0.025
840,141504704,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCCCCC(=O)NC5=CC=CC=C5N,8.7
841,137487426,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=CC(=C4)C(=O)NO,>20
842,145970971,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCC(=O)NO,>20
843,137487427,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=CC(=C4)/C=C/C(=O)NO,3
844,137487429,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)/C=C/C(=O)NO,1.4
845,145974167,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCC(=O)NO,0.68
846,141504722,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCCC(=O)NC5=CC=CC=C5N,3
847,141504714,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCCCC(=O)NC5=CC=CC=C5N,5
848,145974717,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCCC(=O)NO,0.017
849,141504721,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)C(=O)NO,>20
850,141504719,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCC(=O)NC5=CC=CC=C5N,15.1
851,137487425,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NO,11.3
852,137487451,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCC(=O)NC5=CC=CC=C5N,>20
853,141504712,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCC(=O)NC5=CC=CC=C5N,19
854,145976956,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=CC(=C4)C(=O)NCCCCCC(=O)NO,0.18
855,137487458,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCC(=O)NO,>20
856,145977548,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCC(=O)NO,19.8
857,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.081
858,145950102,C1CC2=CC=CC=C2C3(C1)C(=O)N(C(=O)N3)CCCCCCC(=O)NO,0.114
859,145952135,COC1=CC=CC(=C1)N2C(=NC(=N2)C(=O)NCC(=O)NO)C3=CC(=C(C(=C3)OC)OC)OC,0.263
860,145955496,COC1=CC=CC(=C1)N2C(=NC(=N2)C(=O)NCCCCCC(=O)NO)C3=CC(=C(C(=C3)OC)OC)OC,0.232
861,444732,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,0.025
862,9884685,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,0
863,53344908,C1COCCC1(CNC(=O)C2=CC=CC(=C2)C3=NOC(=N3)C(F)(F)F)C4=NC(=CS4)C5=CC=CC=C5,0
864,142506163,CC[C@@H](C1=NC2=C(C(=CC=C2)NCC3=CN=C(C=C3)C(=O)NO)C(=O)N1C4=CC=CC=C4)NC5=NC=NC6=C5NC=N6,0
865,142506033,CC[C@@H](C1=NC2=CC=CC(=C2C(=O)N1C3=CC=CC=C3)CCCCC(=O)NO)NC4=NC=NC5=C4NC=N5,1.231
866,142506189,CC[C@@H](C1=NC2=C(C(=CC=C2)NCC3=CC=C(C=C3)C(=O)NO)C(=O)N1C4=CC=CC=C4)NC5=NC=NC6=C5NC=N6,7.173
867,142505968,CC[C@@H](C1=NC2=CC=CC=C2C(=N1)CCCCCC(=O)NO)NC3=NC=NC4=C3NC=N4,14.1
868,142506013,CC[C@@H](C1=NC2=CC=CC(=C2C(=O)N1C3=CC=CC=C3)C4=CC=C(C=C4)C(=O)NO)NC5=NC=NC6=C5NC=N6,0
869,142506225,CC[C@@H](C1=NC2=CC=CC(=C2C(=O)N1C3=CC=CC=C3)CNC4=NC=C(C=N4)C(=O)NO)NC5=NC=NC6=C5NC=N6,25.48
870,142505992,CC[C@@H](C1=NC2=CC=CC=C2C(=N1)CCCCC(=O)NO)NC3=NC=NC4=C3NC=N4,18.19
871,142506025,CC[C@@H](C1=NC2=C(C(=CC=C2)NCCCC(=O)NO)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,3.247
872,,,
873,,,
874,,,
875,,,
876,,,
877,,,
878,,,
879,,,
880,,,
881,,,
882,,,
883,,,
884,,,
885,,,
886,,,
887,,,
888,,,
889,,,
890,,,
891,,,
892,,,
893,,,
894,,,
895,,,
896,,,
897,,,
898,,,
899,,,
900,,,
901,,,
902,,,
903,,,
904,,,
905,,,
906,,,
907,,,
908,,,
909,,,
910,,,
911,,,
912,,,
913,,,
914,,,
915,,,
916,,,
917,,,
918,,,
919,,,
920,,,
921,,,
922,,,
923,,,
924,,,
925,,,
926,,,
927,,,
928,,,
929,,,
930,,,
931,,,
932,,,
933,,,
934,,,
935,,,
936,,,
937,,,
938,,,
939,,,
940,,,
941,,,
942,,,
943,,,
944,,,
945,,,
946,,,
947,,,
948,,,
949,,,
950,,,
951,,,
952,,,
953,,,
954,,,
955,,,
956,,,
957,,,
958,,,
959,,,
960,,,
961,,,
962,,,
963,,,
964,,,
965,,,
966,,,
967,,,
968,,,
969,,,
970,,,
971,,,
972,,,
973,,,
974,,,
975,,,
976,,,
977,,,
978,,,
979,,,
980,,,
981,,,
982,,,
983,,,
984,,,
985,,,
986,,,
987,,,
988,,,
989,,,
990,,,
991,,,
992,,,
993,,,
994,,,
995,,,
996,,,
997,,,
998,,,
999,,,
1000,2746,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,0.147
1001,72734382,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)F)N,1.15
1002,2746,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,0.83
1003,162644926,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCC(=O)NCCCCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,0.75
1004,162652027,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCC(=O)NCCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=C(C=C(C=C5)F)N,4.2
1005,162656162,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,1.2
1006,162656750,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCC(=O)NCCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,0.62
1007,162657608,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCCCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,0.97
1008,162660382,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,1
1009,162662724,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCC(=O)NCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,1.5
1010,2746,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,0.9
1011,4261,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,0.5
1012,785232,COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,0.9
1013,6445533,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)C=CC(=O)NO,0.007
1014,6918878,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N,0.1
1015,10110195,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3O)OC,0.2
1016,11167060,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N)OC,0.08
1017,11393847,C1=CSC(=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC4=NC=CN=C4C=C3,0.2
1018,15984110,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)OC,0.5
1019,23648260,C1=CC(=CN=C1)COC(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N,0.1
1020,23648261,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CC=C4)N)OC,0.1
1021,23648262,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CSC=C4)N)OC,0.06
1022,23648263,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=COC=C4)N)OC,0.07
1023,23648264,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC5=CC=CC=C5S4)N)OC,> 10
1024,23648265,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)C4=CC=CS4)N)OC,> 10
1025,23648266,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)O)OC,0.06
1026,23648267,C1=CC=C(C(=C1)N)NC(=O)C2=CC3=NC=CN=C3C=C2,2
1027,23648268,COC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N,0.2
1028,2746,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,1.2
1029,4261,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,0.48
1030,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.18
1031,9800555,C1=CC(=CN=C1)C=CC(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)F)N,0.37
1032,145978932,CCN(CC1=CC=NC=C1)C(=S)SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N,0.9
1033,145985400,C1CN(CCN1C2=CC=NC=C2)C(=S)SCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,0.47
1034,145988041,C1CN(CC2=CC=CC=C21)C(=S)SCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,3.23
1035,2746,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,1.2
1036,134224487,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)COC3=CC=C(C=C3)F,0.57
1037,2746,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,1.92
1038,4261,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,0.67
1039,9800555,C1=CC(=CN=C1)C=CC(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)F)N,0.31
1040,155537008,CN1C(=O)C2=C(C=C(C=C2)OC)N=C1SCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,0.16
1041,155549051,COC1=CC2=C(C=C1)C(=O)N(C(=N2)SCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N)C5=CC=CC=C5Cl,0.61
1042,155563558,CCN1C(=O)C2=C(C=C(C=C2)OC)N=C1SCC3=CC=C(C=C3)C=CC(=O)NC4=CC=CC=C4N,0.18
1043,155568767,CN1C(=O)C2=C(C=C(C=C2)Br)N=C1SCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,0.53
1044,2746,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,1.92
1045,9800555,C1=CC(=CN=C1)C=CC(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)F)N,0.31
1046,10135838,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CSC3=NC=CC(=N3)C(F)(F)F,0.441
1047,155513116,CC1=CC(=CC(=C1)SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)C,0.139
1048,155518496,COC1=CC=C(C=C1)SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N,0.205
1049,155521283,CCC1=CC=C(C=C1)SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N,0.144
1050,2746,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,3.85
1051,5173,C(CCCC(=O)NO)CCC(=O)NO,8.23
1052,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.55
1053,127041696,CC(C)(C)OC(=O)N(C(=O)CCCCCCC(=O)N(C(=O)OC(C)(C)C)OC(=O)OC(C)(C)C)OC(=O)OC(C)(C)C,29.85
1054,264,CCCC(=O)O,12
1055,3121,CCCC(CCC)C(=O)O,62
1056,4775,C1=CC=C(C=C1)CCCC(=O)O,65
1057,88129,CCCC(CCC)C(=O)NO,680
1058,279980,C1=CC=C(C=C1)CCCC(=O)NO,0.6
1059,419176,CCCC(=O)NO,9
1060,3121,CCCC(CCC)C(=O)O,102.74
1061,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.035
1062,444732,CC(C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,0.096
1063,164609075,C1=CC=C(C=C1)N2C(=NN=C2SCC3=CC=C(C=C3)C(=O)NO)C4=CC=NC=C4,9.76
1064,164610004,CCN1C(=NN=C1SCCCCCC(=O)NC2=CC=CC=C2N)C3=CC=NC=C3,27.13
1065,164611431,CN1C(=NN=C1SCCCCCC(=O)NO)C2=CC=NC=C2,0.09
1066,164613059,CN1C(=NN=C1SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)C4=CC=NC=C4,12.97
1067,164613288,C=CCN1C(=NN=C1SCCCCCC(=O)O)C2=CC=NC=C2,10.12
1068,164614861,CN1C(=NN=C1SCCCCCC(=O)O)C2=CC=NC=C2,7.36
1069,164615117,C=CCN1C(=NN=C1SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)C4=CC=NC=C4,1.28
1070,164616422,CCN1C(=NN=C1SCCCCCC(=O)O)C2=CC=NC=C2,26.39
1071,164617449,CN1C(=NN=C1SCC2=CC=C(C=C2)C(=O)NO)C3=CC=NC=C3,4.35
1072,164618088,C=CCN1C(=NN=C1SCCCCCC(=O)NO)C2=CC=NC=C2,11.72
1073,164619142,CCN1C(=NN=C1SCCCCCC(=O)NO)C2=CC=NC=C2,28.93
1074,164619368,C=CCN1C(=NN=C1SCC2=CC=C(C=C2)C(=O)NO)C3=CC=NC=C3,11.19
1075,164619568,CCN1C(=NN=C1SCC2=CC=C(C=C2)C(=O)NO)C3=CC=NC=C3,30.39
1076,164621002,C=CCN1C(=NN=C1SCCCCCC(=O)NC2=CC=CC=C2N)C3=CC=NC=C3,1.4
1077,164621264,C1=CC=C(C=C1)N2C(=NN=C2SCCCCCC(=O)O)C3=CC=NC=C3,0.64
1078,164623524,C1=CC=C(C=C1)N2C(=NN=C2SCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N)C5=CC=NC=C5,8.39
1079,164624585,CN1C(=NN=C1SCCCCCC(=O)NC2=CC=CC=C2N)C3=CC=NC=C3,14.36
1080,164627185,C1=CC=C(C=C1)N2C(=NN=C2SCCCCCC(=O)NC3=CC=CC=C3N)C4=CC=NC=C4,38.73
1081,164627615,C1=CC=C(C=C1)N2C(=NN=C2SCCCCCC(=O)NO)C3=CC=NC=C3,32.36
1082,164627790,CCN1C(=NN=C1SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)C4=CC=NC=C4,40.07
1083,4261,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,0.0012
1084,4261,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,0.015
1085,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0.036
1086,444732,CC(C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,0.001
1087,6675804,C1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)CSC4=NC(=C(O4)C5=CC=CC=C5)C6=CC=CC=C6,0.26
1088,6918328,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CN(C4=CC=CC=C43)OC)CCCCCC(=O)CC,0.001
